Winery,Year,Wine ID,Wine,Rating,num_review,price,Country,Region
Quinta de Pacos,2020,7214684,Casa de Paços Reserva Arinto 2020,0.0,2,10.0,Portugal,Vinho Verde
Portugal Boutique Winery,2016,6170444,Guyot 2016,3.8,147,23.0,Portugal,Douro
Quinta do Ameal,2016,5515832,Escolha 2016,3.9,106,40.0,Portugal,Minho
Vale dos Ares,2019,6343344,Limited Edition Alvarinho 2019,0.0,13,14.0,Portugal,Vinho Verde
J. Cabral Almeida Wines,2021,2467412,Camaleão Alvarinho 2021,4.0,103,10.0,Portugal,Vinho Verde
Casa Ermelinda Freitas,2016,1243034,Sauvignon Blanc 2016,3.6,202,10.0,Portugal,Península de Setúbal
Casa de Cello,2012,1227192,Quinta de San Joanne Superior Branco 2012,0.0,16,33.0,Portugal,Minho
Quintas de Melgaço,2015,3979611,QM Homenagem Reserva Alvarinho 2015,4.2,39,28.0,Portugal,Monção e Melgaço
Casa dos Fontes,2014,1503465,Branco Premium 2014,3.4,29,5.9,Portugal,Vinho Verde
Quinta do Paraiso,2014,2708592,Superior 2014,0.0,3,7.9,Portugal,Baião
Grandjó,2003,2006227,Douro Branco (Seco) 2003,0.0,0,5.95,Portugal,Douro
Quinta de Sant'Ana,2021,2632940,Branco 2021,0.0,8,19.95,Portugal,Lisboa
Quinta de Cidrô,2012,1264395,Alvarinho 2012,3.7,113,13.95,Portugal,Douro
Herdade Barranco do Vale,2019,7401267,Branco 2019,0.0,14,11.95,Portugal,Algarve
Salvador,2017,1671895,Portal da Calçada Reserva Vinho Verde 2017,3.8,459,5.5,Portugal,Vinho Verde
Quinta do Pôpa,2013,2780656,Branco 2013,3.7,37,9.9,Portugal,Douro
Salvador,2016,3948503,Quinta da Calçada Vinhas Velhas Branco 2016,4.1,48,25.95,Portugal,Vinho Verde
Quinta dos Termos,2020,9133241,Alto de Pocinho Reserva Branco 2020,4.0,60,8.5,Portugal,Douro
Quinta da Silveira,2016,4650663,Branco 2016,0.0,1,12.0,Portugal,Douro
Santos Jorge,2015,1889241,Cerro das Pedras Viosinho - Arinto 2015,0.0,3,8.9,Portugal,Alentejano
Paulo Laureano,2011,1736719,Clássico Branco 2011,3.2,146,2.5,Portugal,Alentejano
Cartuxa,2013,76433,Foral de Évora Colheita Branco 2013,3.3,83,25.95,Portugal,Évora
Gambozinos,2013,2560770,Reserva Branco 2013,0.0,13,12.6,Portugal,Douro
Quinta de São Sebastião,2015,1913858,Branco 2015,3.5,84,8.9,Portugal,Lisboa
Calheiros Cruz,2015,2399053,Branco 2015,3.6,71,6.9,Portugal,Douro
Castello d'Alba,2017,7898295,Vinhas Velhas Branco 2017,4.1,107,11.95,Portugal,Douro
Fitapreta,2013,2650799,Alentejano Branco 2013,0.0,18,8.5,Portugal,Alentejo
CARM,2009,1594281,Maria de Lourdes Branco 2009,0.0,13,19.95,Portugal,Douro
Casal do Ramilo,2017,5032447,Arinto 2017,3.8,27,10.95,Portugal,Lisboa
Vila Regia,2015,76145,Douro Branco 2015,3.6,126,7.5,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2009,1272103,Grainha Reserva Branco 2009,3.7,30,14.95,Portugal,Douro
Palmeirim D'Inglaterra,2017,2910968,Branco 2017,0.0,8,6.95,Portugal,Trás-os-Montes
Monte Cascas,2013,1225739,Reserva Minho Branco 2013,0.0,9,27.95,Portugal,Minho
Curvos,2015,3757562,Avesso 2015,3.8,125,13.9,Portugal,Vinho Verde
Quinta das Pereirinhas,2017,3660977,Grande Escolha Alvarinho 2017,0.0,18,11.9,Portugal,Monção e Melgaço
Vicentino,2018,6607730,Alvarinho 2018,4.0,115,11.5,Portugal,Alentejano
Herdade Monte Da Cal,2013,4683754,Saturnino Grande Reserva Branco 2013,3.9,83,11.9,Portugal,Alentejo
Lua Cheia - Saven,2019,8521825,Em Vinhas Velhas Blanco 2019,3.6,27,5.5,Portugal,Douro
Argilla,2015,2324480,Branco 2015,3.7,114,7.95,Portugal,Alentejo
Pêra Grave,2011,1290848,Branco 2011,0.0,21,8.5,Portugal,Alentejano
Herdade da Rocha,2013,5136865,Couto Saramago White 2013,0.0,0,16.95,Portugal,Alentejano
Herdade das Servas,2020,2050731,Colheita Seleccionada Estremoz Branco 2020,0.0,11,10.5,Portugal,Alentejano
Quinta de Lourosa,2013,1171947,Branco 2013,3.5,31,4.95,Portugal,Vinho Verde
Herdade da Rocha,2015,5136865,Couto Saramago White 2015,3.8,40,9.95,Portugal,Alentejano
Quinta do Quetzal,2012,2286605,Guadalupe Branco 2012,0.0,7,8.95,Portugal,Alentejo
XXVI Talhas,2018,7645384,Mestre Daniel Branco 2018,4.6,62,19.95,Portugal,Alentejo
Zimbro,2021,1955202,Branco 2021,0.0,14,8.95,Portugal,Douro
Mapa,2017,4709487,Moscatel Galego Branco 2017,3.5,32,9.95,Portugal,Douro
Vale dos Ares,2017,6839622,Vinha da Coutada Single Vineyard 2017,0.0,24,32.95,Portugal,Vinho Verde
Monte da Bonança,2020,9702292,Colheita Branco 2020,4.1,81,7.95,Portugal,Alentejano
Mapa,2017,4709487,Moscatel Galego Branco 2017,3.5,32,9.95,Portugal,Douro
Vale dos Ares,2017,6839622,Vinha da Coutada Single Vineyard 2017,0.0,24,32.95,Portugal,Vinho Verde
Monte da Bonança,2020,9702292,Colheita Branco 2020,4.1,81,7.95,Portugal,Alentejano
Márcio Lopes,2019,1828934,Pequenos Rebentos Alvarinho 2019,3.9,167,9.95,Portugal,Vinho Verde
Adega Mayor,2009,2364496,Reserva do Comendador Branco 2009,0.0,12,14.9,Portugal,Alentejano
Quinta do Pôpa,2013,5722735,Contos da Terra Branco 2013,0.0,2,5.95,Portugal,Douro
Argilla,2015,2324480,Branco 2015,3.7,114,7.95,Portugal,Alentejo
Paulo Laureano,2011,1736719,Clássico Branco 2011,3.2,146,2.5,Portugal,Alentejano
Cartuxa,2013,76433,Foral de Évora Colheita Branco 2013,3.3,83,25.95,Portugal,Évora
Santos Jorge,2015,1889241,Cerro das Pedras Viosinho - Arinto 2015,0.0,3,8.9,Portugal,Alentejano
Salvador,2016,3948503,Quinta da Calçada Vinhas Velhas Branco 2016,4.1,48,25.95,Portugal,Vinho Verde
Quinta dos Termos,2020,9133241,Alto de Pocinho Reserva Branco 2020,4.0,60,8.5,Portugal,Douro
Quinta da Silveira,2016,4650663,Branco 2016,0.0,1,12.0,Portugal,Douro
Quinta do Carmo,2022,6039933,Dom Martinho Branco 2022,0.0,0,6.59,Portugal,Alentejano
Dona Matilde,2018,1482379,Douro White Blend 2018,3.6,91,8.66,Portugal,Douro
Quinta do Pôpa,2013,2780656,Branco 2013,3.7,37,9.9,Portugal,Douro
Quinta do Monte d'Oiro,2017,1543130,Lybra White 2017,3.7,43,8.0,Portugal,Lisboa
Anselmo Mendes,2018,1201076,Contacto Alvarinho 2018,3.9,2493,27.5,Portugal,Monção e Melgaço
Quinta dos Avidagos,2022,1254842,Branco 2022,0.0,11,4.8,Portugal,Douro
Álvaro Martinho Lopes,2020,2327676,Mafarrico Branco 2020,3.9,48,10.9,Portugal,Douro
Anselmo Mendes,2019,7406696,Private Loureiro 2019,4.1,74,31.5,Portugal,Monção e Melgaço
António Lopes,2008,1456810,Vinho Verde Branco 2008,0.0,0,5.5,Portugal,Vinho Verde
Pegos Claros,2020,5488869,Blanc de Noirs Castelão 2020,3.9,28,17.9,Portugal,Palmela
Quinta de Chocapalha,2007,1612819,Reserva Branco 2007,0.0,6,22.5,Portugal,Lisboa
Quinta do Vale Meão,2009,2931116,Meandro Douro Branco 2009,0.0,0,479.0,Portugal,Douro
Quinta do Vale Meão,2009,2931116,Meandro Douro Branco 2009,0.0,0,479.0,Portugal,Douro
Paulo Laureano,2019,1182037,Dolium Escolha Vidigueira 2019,0.0,10,27.5,Portugal,Vidigueira
Cartuxa,2009,76435,Scala Coeli Branco 2009,4.3,261,34.9,Portugal,Alentejano
Adega Regional de Colares,2019,1594682,Arenae  Malvasia 2019,3.9,72,19.9,Portugal,Colares
Horácio Simões,2015,4763126,Tradição Boal 2015,3.6,88,15.0,Portugal,Setúbal
Covela,2018,4486139,Fantástico 2018,0.0,15,53.5,Portugal,Minho
Quinta da Pedra,2015,1314885,Eminência Loureiro 2015,0.0,2,42.8,Portugal,Vinho Verde
Jorge Rosa Santos,2016,5175681,Explicit White 2016,3.7,34,13.8,Portugal,Alentejano
Reguengo de Melgaço,2018,1196973,Alvarinho 2018,4.0,266,9.9,Portugal,Monção e Melgaço
Vila Real,2014,1176869,Reserva Branco 2014,3.4,257,9.5,Portugal,Douro
Curva,2005,78422,Reserva Douro Branco 2005,0.0,0,12.5,Portugal,Douro
Amo.Te,2004,3049778,Branco 2004,0.0,0,50.0,Portugal,Alentejano
Paulo Laureano,2004,2571603,Singularis Branco 2004,0.0,1,12.5,Portugal,Alentejano
Abílio José Pires,2018,5590736,Encostas da Cabana Alvarinho 2018,0.0,8,14.5,Portugal,Vinho Verde
Quinta de Carapecos,2021,1549510,Eira dos Mouros Branco 2021,0.0,4,6.9,Portugal,Vinho Verde
Dona Maria,2016,1232544,Amantis Reserva Branco 2016,4.1,114,17.49,Portugal,Alentejo
Quinta do Monte d'Oiro,2016,1543130,Lybra White 2016,3.6,67,7.0,Portugal,Lisboa
Ervideira,2018,1487856,Conde d'Ervideira Private Selection Branco 2018,4.4,86,36.0,Portugal,Alentejo
Vinha das Virtudes,2014,4911397,Humanitas Branco 2014,0.0,14,10.9,Portugal,Alentejo
Herdade do Sobroso,2019,2328760,Branco 2019,3.8,100,6.95,Portugal,Alentejo
Carmim,2016,3351337,Gouveio Alentejo Monsaraz 2016,3.4,105,7.9,Portugal,Alentejo
CARM,2017,1151643,Rabigato 2017,3.8,145,13.95,Portugal,Douro
Cortes de Cima,2017,2183565,Chaminé Branco 2017,3.5,409,18.95,Portugal,Alentejano
Poeira,2017,1939379,Branco 2017,4.3,57,39.95,Portugal,Douro
Casal de Ventozela,2017,6794793,Prime Selection Vinho Verde Branco 2017,4.0,29,16.89,Portugal,Vinho Verde
Régia Colheita,2008,75588,Reguengos Reserva Branco 2008,3.4,27,26.14,Portugal,Reguengos
Herdade das Servas,2021,2185820,Alentejano Vinha Das Servas Branco 2021,0.0,19,5.79,Portugal,Alentejano
Quinta do Vale da Perdiz,2022,3177452,Cistus Reserva Branco 2022,0.0,3,4.89,Portugal,Douro
Casa Ermelinda Freitas,2020,1243034,Sauvignon Blanc 2020,4.0,34,9.89,Portugal,Península de Setúbal
Vale do Rodo,2019,1667452,Cabeça de Burro Branco 2019,0.0,2,8.95,Portugal,Douro
Alves de Sousa,2020,5261703,Branco da Gaivosa Grande Reserve 2020,0.0,14,33.49,Portugal,Douro
Mouchão,2016,2117860,Alentejo Dom Rafael Branco 2016,3.8,93,10.15,Portugal,Alentejo
Herdade da Rocha,2018,5136865,Couto Saramago White 2018,0.0,22,10.1,Portugal,Alentejano
Piorro,2015,2304038,Branco 2015,0.0,10,15.0,Portugal,Douro
Quinta Vale d'Aldeia,2015,5978529,Grande Reserva Branco 2015,4.3,145,23.0,Portugal,Douro
Herdade do Sobroso,2020,5034624,Cellar Selection Branco 2020,4.2,62,16.5,Portugal,Alentejo
Niepoort,2012,2027016,Dócil Au-Au Branco 2012,4.0,112,84.0,Portugal,Trás-os-Montes
Morgadio da Calçada,2013,1201985,Branco 2013,3.9,117,19.0,Portugal,Douro
Quinta Varzea da Pedra,2019,4995738,Fernão Pires 2019,3.8,54,10.74,Portugal,Óbidos
Quinta do Vallado,2021,20866,Moscatel Galego Douro Branco 2021,4.0,333,5.15,Portugal,Douro
AdegaMãe,2020,1881853,Viosinho 2020,3.9,30,8.45,Portugal,Lisboa
Quinta de Santiago,2020,7257014,Santiago na Ânfora do Rocim Alvarinho 2020,0.0,23,35.0,Portugal,Monção e Melgaço
Vaz de Carvalho Wines,2018,1970141,RVC Reserva Douro Branco 2018,0.0,24,15.8,Portugal,Douro
Quinta da Boa Esperança,2018,5284810,Fernão Pires 2018,3.9,89,13.05,Portugal,Lisboa
Quinta do Pôpa,2019,5656209,Black Edition Branco 2019,0.0,9,14.92,Portugal,Douro
Quinta do Pinto,2019,1554901,Viognier - Chardonnay 2019,4.1,34,11.81,Portugal,Alenquer
Mainova,2020,8492810,Branco 2020,4.1,92,10.9,Portugal,Alentejo
Gerações de Xisto,2020,8455754,Branco 2020,0.0,5,10.6,Portugal,Douro
Quinta Varzea da Pedra,2020,4995741,Arinto 2020,0.0,19,10.74,Portugal,Óbidos
Quinta de Naíde,2020,1650049,Grande Escolha 2020,0.0,4,4.99,Portugal,Vinho Verde
Herdade de Coelheiros,2021,6418009,Coelheiros Branco 2021,4.0,52,10.0,Portugal,Alentejano
Susana Esteban,2019,9020265,Tira o Véu 2019,4.1,66,25.25,Portugal,Alentejo
Dona Berta,2011,1255594,Vinha Centenária Reserva Branco 2011,4.3,42,35.0,Portugal,Douro
Quinta Varzea da Pedra,2021,4995738,Fernão Pires 2021,0.0,7,11.9,Portugal,Óbidos
Tiago Cabaço,2020,4680663,Vinhas Velhas Branco 2020,0.0,21,13.95,Portugal,Alentejo
Márcio Lopes,2018,6419109,Pequenos Rebentos Loureiro Edição Limitada Vinhas Velhas Reserva 2018,0.0,24,22.3,Portugal,Vinho Verde
Quinta da Basilia,2018,7025935,Douro Branco 2018,0.0,16,13.5,Portugal,Douro
Quinta do Convento,1999,7571033,Branco 1999,4.1,85,29.95,Portugal,Douro
Lés a Lés,2019,6839151,Medieval de Ourém 2019,3.8,25,21.5,Portugal,Encostas d'Aire
Márcio Lopes,2020,5903153,Pequenos Rebentos Loureiro 2020,3.9,152,6.5,Portugal,Vinho Verde
Quinta Vale d'Aldeia,2015,3127783,Reserva Branco 2015,4.1,89,15.5,Portugal,Douro
Quinta Vale d'Aldeia,2019,5978529,Grande Reserva Branco 2019,4.1,29,23.0,Portugal,Douro
Tiago Cabaço,2020,1657122,.com Premium Branco 2020,3.5,26,9.95,Portugal,Alentejo
Quinta da Sequeira,2020,4170735,Reserva Branco 2020,4.2,81,14.85,Portugal,Douro
Quinta Vale d'Aldeia,2019,6379758,Branco 2019,3.7,28,8.45,Portugal,Douro
Quinta do Piloto,2017,3267438,Reserva Branco 2017,0.0,4,15.9,Portugal,Palmela
Quinta do Pinto,2018,6176870,Arinto 2018,4.0,32,10.28,Portugal,Lisboa
Pacheca,2018,3877455,Douro Superior Branco 2018,3.9,188,9.45,Portugal,Tinto do Douro
Paulo Laureano,2019,6106384,Vinhas Velhas Branco 2019,3.8,110,6.85,Portugal,Alentejo
Piano,2019,3763820,Reserva Branco 2019,3.8,230,6.25,Portugal,Douro
Palato do Côa,2019,5518091,Branco 2019,0.0,15,8.8,Portugal,Tinto do Douro
Covela,2020,4329440,Edição Nacional Arinto 2020,0.0,22,8.15,Portugal,Vinho Verde
Casa Agricola de Compostela,2020,4546795,Sauvignon 2020,0.0,7,6.85,Portugal,Vinho Verde
Lavradores de Feitoria,2018,1262782,Meruge Branco 2018,4.5,194,19.6,Portugal,Douro
Rui Reguinga,2021,5483480,Intensus Branco 2021,0.0,1,4.99,Portugal,Alentejo
Márcio Lopes,2020,5903153,Pequenos Rebentos Loureiro 2020,3.9,152,6.5,Portugal,Vinho Verde
Quinta do Piloto,2017,3267438,Reserva Branco 2017,0.0,4,15.9,Portugal,Palmela
Piorro,2015,2304038,Branco 2015,0.0,10,15.0,Portugal,Douro
Quinta Vale d'Aldeia,2015,5978529,Grande Reserva Branco 2015,4.3,145,23.0,Portugal,Douro
Morgadio da Calçada,2013,1201985,Branco 2013,3.9,117,19.0,Portugal,Douro
A Serenada,2019,2607492,Verdelho 2019,0.0,6,9.0,Portugal,Península de Setúbal
Herdade de São Miguel,2021,7268316,Esquecido 2021,0.0,22,18.5,Portugal,Alentejano
AdegaMãe,2018,5069424,Riesling 2018,3.8,34,9.5,Portugal,Lisboa
Vicentino,2020,3468156,Sauvignon Blanc 2020,3.9,41,10.11,Portugal,Alentejo
Monte da Ravasqueira,2015,1665695,Reserva Branco 2015,4.0,135,12.99,Portugal,Alentejano
Marquês de Borba,2006,1264921,Branco 2006,0.0,2,3.5,Portugal,Alentejo
Monte dos Cabacos,2015,1284792,Colheita Seleccionada Branco 2015,3.5,66,7.9,Portugal,Alentejo
Quinta do Pôpa,2016,2780656,Branco 2016,3.6,91,10.9,Portugal,Douro
Lés a Lés,2019,6760878,Arinto de Pedra e Cal 2019,4.0,28,14.95,Portugal,Bucelas
Casa Ermelinda Freitas,2015,1199681,Dona Ermelinda Palmela Branco 2015,3.6,433,4.85,Portugal,Palmela
Reynolds Wine Growers,2014,4730298,Gloria Reynolds Art & Tradition Branco 2014,4.2,38,35.9,Portugal,Alentejano
Soalheiro,2018,5670340,Nature Pur Terroir 2018,3.9,136,46.0,Portugal,Monção e Melgaço
Quinta do Pinto,2021,1409322,Sauvignon Blanc 2021,4.0,25,11.47,Portugal,Alenquer
Quinta da Rede,2020,1376590,Reserva Branco 2020,0.0,13,13.0,Portugal,Douro
Águia Moura,2021,4572633,Branco 2021,0.0,14,5.0,Portugal,Douro
Quinta do Noval,2021,5857572,Maria Mansa Douro Branco 2021,3.9,158,11.9,Portugal,Douro
Quinta Vale d'Aldeia,2019,3127783,Reserva Branco 2019,4.0,45,16.29,Portugal,Douro
Salvador,2020,2281446,Quinta da Calçada Reserva 2020,4.1,59,29.1,Portugal,Minho
Herdade Aldeia de Cima,2018,7562740,Reserva Branco 2018,4.1,124,14.9,Portugal,Vidigueira
Quinta dos Avidagos,2021,1254842,Branco 2021,3.8,61,5.49,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2020,1173087,Pomares Moscatel Galego Branco 2020,0.0,3,12.5,Portugal,Douro
Lacrau,2020,1392778,Old Vines Branco 2020,0.0,4,6.49,Portugal,Douro
Quinta do Tamariz,2017,7169752,Superior 2017,3.8,37,26.5,Portugal,Vinho Verde
Fraga da Galhofa,2020,4261966,Branco 2020,3.8,59,4.5,Portugal,Douro
Quinta do Vale Meão,2016,2931116,Meandro Douro Branco 2016,3.8,91,145.0,Portugal,Douro
Adega de Monção,2018,1150168,Alvarinho Deu La Deu 2018,3.9,1683,5.64,Portugal,Monção e Melgaço
Aphros,2012,1772300,Aether 2012,4.0,31,15.03,Portugal,Minho
Pacheca,1962,1618913,Douro Colheita Branco 1962,0.0,0,562.57,Portugal,Douro
Pacheca,2007,1618913,Douro Colheita Branco 2007,0.0,0,58.79,Portugal,Douro
Luis Seabra,2021,4933839,Xisto Cru Branco 2021,0.0,2,31.5,Portugal,Douro
Evel,2016,1130644,Douro Branco 2016,3.5,269,5.64,Portugal,Douro
,2015,1282068,J.Soares Vinhos de Pera-Manca Branco 2015,0.0,12,45.99,Portugal,Alentejo
Quinta da Sequeira,2020,4170735,Reserva Branco 2020,4.2,81,14.85,Portugal,Douro
Tiago Cabaço,2020,1657122,.com Premium Branco 2020,3.5,26,9.95,Portugal,Alentejo
Quinta do Vale Meão,2005,2931116,Meandro Douro Branco 2005,0.0,0,479.0,Portugal,Douro
Vicentino,2019,5343251,Reserva Branco 2019,3.9,42,18.8,Portugal,Alentejano
Sovibor,2018,4901104,Borba Branco 2018,3.5,50,3.82,Portugal,Borba
Herdade da Ajuda,2021,1599692,Ajuda White 2021,0.0,10,4.2,Portugal,Alentejano
Soc Agricola S Verissimo,2018,4346476,Quinta do Outeiro de Baixo Reserva Branco 2018,4.0,43,17.11,Portugal,Amarante
Paulo Laureano,2009,1279335,Reserve Branco 2009,0.0,17,11.02,Portugal,Alentejo
Argilla,2019,2324480,Branco 2019,0.0,13,7.0,Portugal,Alentejo
Adega 23,2018,6654434,Branco 2018,3.8,55,12.3,Portugal,Douro
Adega Mayor,2015,2364496,Reserva do Comendador Branco 2015,4.3,291,21.85,Portugal,Alentejano
Folha do Meio,2020,1522769,Branco 2020,0.0,24,8.95,Portugal,Alentejano
Ramos Pinto,2000,1856274,Douro Reserva Duas Quintas Branco 2000,0.0,0,59.95,Portugal,Douro
Altas Quintas,2021,2529522,Branco 2021,0.0,3,18.85,Portugal,Alentejano
Herdade Penedo Gordo,2019,4348497,Penedo Gordo Branco 2019,3.7,65,5.95,Portugal,Alentejano
Soalheiro,2021,9836542,Germinar Vinhas Velhas Loureiro 2021,0.0,20,11.0,Portugal,Monção e Melgaço
Monsaraz,2020,1612084,Alentejo Branco 2020,0.0,11,3.25,Portugal,Alentejo
Antonio Bernardino Paulo da Silva,2016,1846101,Beira Mar Branco 2016,0.0,6,11.0,Portugal,Lisboa
Quinta da Pedra,2016,1252936,Royal Palmeira Loureiro Sur Lies Fines 2016,0.0,0,14.5,Portugal,Minho
Antonio Bernardino Paulo da Silva,2017,1609906,Colares Chitas Reserva Branco 2017,0.0,9,33.9,Portugal,Colares
Altas Quintas,2020,5361729,AQ Branco 2020,0.0,6,6.55,Portugal,Alentejano
Quinta da Boa Esperança,2015,5284810,Fernão Pires 2015,3.7,78,11.5,Portugal,Lisboa
AR - Adega de Redondo,1992,3672288,Monte da Ferra Branco 1992,0.0,0,14.95,Portugal,Alentejo
Quinta da Pedra,2011,1314907,Alvarinho 2011,4.2,502,24.0,Portugal,Monção e Melgaço
Pontual,2019,8115133,Superior Branco 2019,3.5,46,5.98,Portugal,Alentejo
Paulo Laureano,2020,5402356,Vinha Das Lebres Branco 2020,0.0,2,4.95,Portugal,Alentejo
Monte dos Cabacos,2015,3737612,Margarida Branco 2015,3.9,37,16.5,Portugal,Alentejo
Esporão,2018,1105378,Esporão Verdelho 2018,3.8,307,11.5,Portugal,Alentejano
Provam,2019,1282203,Portal do Fidalgo Alvarinho 2019,4.0,274,19.0,Portugal,Monção e Melgaço
Marquês de Borba,2021,1264921,Branco 2021,3.8,34,5.44,Portugal,Alentejo
Herdade das Servas,2019,2050731,Colheita Seleccionada Estremoz Branco 2019,3.7,48,8.98,Portugal,Alentejano
Volte Face,2019,4851681,Private Selection Branco 2019,4.1,74,11.0,Portugal,Alentejano
CARM,2020,3427903,Vinha da Urze Reserva Branco 2020,0.0,8,9.3,Portugal,Douro
Quinta do Vale Meão,1999,2931116,Meandro Douro Branco 1999,0.0,0,529.0,Portugal,Douro
Quinta de Ventozelo,2018,3830208,Viosinho 2018,3.6,88,7.99,Portugal,Douro
Esporão,2014,1105378,Esporão Verdelho 2014,3.7,1123,9.48,Portugal,Alentejano
Reynolds Wine Growers,2012,4730298,Gloria Reynolds Art & Tradition Branco 2012,0.0,8,35.9,Portugal,Alentejano
Quinta da Raza,2018,4445912,Avesso - Alvarinho 2018,3.9,37,7.4,Portugal,Vinho Verde
AdegaMãe,2018,1528251,Dory Branco 2018,3.7,236,10.5,Portugal,Lisboa
A Serenada,2019,2607492,Verdelho 2019,0.0,6,9.0,Portugal,Península de Setúbal
Herdade de São Miguel,2021,7268316,Esquecido 2021,0.0,22,18.5,Portugal,Alentejano
AdegaMãe,2018,5069424,Riesling 2018,3.8,34,9.5,Portugal,Lisboa
Vicentino,2020,3468156,Sauvignon Blanc 2020,3.9,41,10.11,Portugal,Alentejo
Pavão,2022,6582869,Escolha Branco 2022,0.0,1,6.95,Portugal,Vinho Verde
Lés a Lés,2019,6760878,Arinto de Pedra e Cal 2019,4.0,28,14.95,Portugal,Bucelas
Quinta do Pôpa,2016,2780656,Branco 2016,3.6,91,10.9,Portugal,Douro
Conceito,2017,2309624,Contraste Branco 2017,3.6,110,11.0,Portugal,Douro
Carregosa,2021,6470449,Reserva Branco 2021,0.0,15,16.0,Portugal,Douro
Head Rock,2017,6437535,Alvarinho - Gouveio 2017,3.8,35,11.0,Portugal,Trás-os-Montes
Barranco Longo,2022,6295231,Remexido Branco 2022,0.0,0,12.0,Portugal,Algarve
Comenda de Ansemil,2022,6798258,Branco 2022,0.0,5,8.3,Portugal,Lafões
Montaria,2021,5105711,Reserva Alentejano Branco 2021,0.0,3,6.2,Portugal,Alentejano
Curral Atlantis,2021,2316766,Colheita Selecionada Verdelho - Arinto dos Açores 2021,0.0,1,38.0,Portugal,Açores
Quinta Vale do Ruivo,2019,1622617,Branco 2019,0.0,0,10.08,Portugal,Beira Interior
Quinta de Santiago,2017,4270764,Reserva Alvarinho 2017,4.1,142,32.0,Portugal,Monção e Melgaço
AdegaMãe,2015,1528251,Dory Branco 2015,3.5,264,10.5,Portugal,Lisboa
Pavão,2021,6582869,Escolha Branco 2021,4.1,264,6.95,Portugal,Vinho Verde
Viúva Gomes,2020,1262794,Colares Genuino Branco 2020,0.0,22,27.5,Portugal,Colares
Palato do Côa,2014,5518093,Reserva Branco 2014,0.0,5,30.0,Portugal,Douro
Soalheiro,2018,5670340,Nature Pur Terroir 2018,3.9,136,46.0,Portugal,Monção e Melgaço
Águia Moura,2021,4572633,Branco 2021,0.0,14,5.0,Portugal,Douro
Herdade Aldeia de Cima,2018,7562740,Reserva Branco 2018,4.1,124,14.9,Portugal,Vidigueira
Quinta dos Avidagos,2021,1254842,Branco 2021,3.8,61,5.49,Portugal,Douro
Quinta Nova de Nossa Senhora do Carmo,2020,1173087,Pomares Moscatel Galego Branco 2020,0.0,3,12.5,Portugal,Douro
Lacrau,2020,1392778,Old Vines Branco 2020,0.0,4,6.49,Portugal,Douro
Quinta do Tamariz,2017,7169752,Superior 2017,3.8,37,26.5,Portugal,Vinho Verde
Quinta do Pinto,2021,1409322,Sauvignon Blanc 2021,4.0,25,11.47,Portugal,Alenquer
Salvador,2020,2281446,Quinta da Calçada Reserva 2020,4.1,59,29.1,Portugal,Minho
Quinta do Noval,2021,5857572,Maria Mansa Douro Branco 2021,3.9,158,11.9,Portugal,Douro
Quinta Vale d'Aldeia,2019,3127783,Reserva Branco 2019,4.0,45,16.29,Portugal,Douro
Fraga da Galhofa,2020,4261966,Branco 2020,3.8,59,4.5,Portugal,Douro
Quinta do Vale Meão,2016,2931116,Meandro Douro Branco 2016,3.8,91,145.0,Portugal,Douro
Arrojo,2020,1812163,Branco 2020,0.0,17,4.7,Portugal,Douro
Arrojo,2021,1812163,Branco 2021,0.0,15,4.7,Portugal,Douro
Pacheca,1962,1618913,Douro Colheita Branco 1962,0.0,0,562.57,Portugal,Douro
Quinta do Portal,2004,1369907,Colheita Branco 2004,0.0,0,39.05,Portugal,Douro
CARM,2016,6549147,SO2 Free Douro Blanco 2016,0.0,18,15.47,Portugal,Douro
Ramos Pinto,2019,13310,Bons Ares Branco 2019,4.1,315,10.99,Portugal,Douro
,2015,1282068,J.Soares Vinhos de Pera-Manca Branco 2015,0.0,12,45.99,Portugal,Alentejo
Casa Ferreirinha,2019,1544560,Vinha da Capela Douro Branco 2019,0.0,1,22.59,Portugal,Douro
Quinta de Cidrô,2021,1264395,Alvarinho 2021,0.0,5,10.88,Portugal,Douro
Cartuxa,2018,76435,Scala Coeli Branco 2018,4.2,59,29.35,Portugal,Alentejano
Pacheca,2007,1618913,Douro Colheita Branco 2007,0.0,0,58.79,Portugal,Douro
Aphros,2012,1772300,Aether 2012,4.0,31,15.03,Portugal,Minho
Quinta da Rede,2020,1376590,Reserva Branco 2020,0.0,13,13.0,Portugal,Douro
Evel,2016,1130644,Douro Branco 2016,3.5,269,5.64,Portugal,Douro
Adega de Monção,2018,1150168,Alvarinho Deu La Deu 2018,3.9,1683,5.64,Portugal,Monção e Melgaço
Régia Colheita,2005,75588,Reguengos Reserva Branco 2005,0.0,0,23.04,Portugal,Reguengos
Quinta do Portal,2004,1369907,Colheita Branco 2004,0.0,0,39.05,Portugal,Douro
Quinta de Cidrô,2021,1264395,Alvarinho 2021,0.0,5,10.88,Portugal,Douro
Covela,2013,1686456,Escolha Branco 2013,3.9,302,15.95,Portugal,Minho
Quinta do Piloto,2017,1972029,Coleção da Familia Bianco 2017,0.0,11,21.5,Portugal,Península de Setúbal
